motif_DB	motif_ID	motif_ALT_ID	seq_ID	seq_Score	seq_Class	is_holdout?
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_287	1.99	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_7850	1.96	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_2282	1.96	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_2421	1.95	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_11685	1.93	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_11708	1.93	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_10344	1.92	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_2407	1.91	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_6960	1.89	tp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_7805	1.88	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_3644	1.88	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_3591	1.87	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_3645	1.84	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_9765	1.79	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_7936	1.79	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_9639	1.76	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_4396	1.75	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_2843	1.67	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_9621	1.66	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_7417	1.63	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_5418	1.63	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_5888	1.61	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_6240	1.60	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_7349	1.60	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_7609	1.60	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_2116	1.57	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv7.txt	human_l3_f_255		non_viral_3421	1.55	tp	1
